cow,lactation_number_in_data,TIME,avgtotalmotion,avgtotalsteps,avghoursstanding,avghourslying,avglyingbouts,avgrumination,avgactivity,date,calvdate,Activity,rumination,totalmotion,totalsteps,hoursstanding,hourslying,lyingbouts,predictedcalving,CalvingEaseScore,breed,calved,parity,daysprior,hoursbefore,CES,dayhour
1411,1,10,1484.666667,373.6666667,1.457083333,0.542916667,0.583333333,23.08333333,40.83333333,19JUL12:00:00:00,21-Jul-12,46.2,34,1151,310,1.993055556,0.006944444,1,0,3,H,0,multiparous,-1,-44,2,10
1411,1,12,1486.333333,375.5833333,1.457083333,0.542916667,0.583333333,24.5,40.41666667,19JUL12:00:00:00,21-Jul-12,31.9,41,681,183,2,0,0,0,3,H,0,multiparous,-1,-42,2,12
1411,1,14,1499,379.6666667,1.457083333,0.542916667,0.583333333,24.5,40.10833333,19JUL12:00:00:00,21-Jul-12,31.8,0,1146,303,2,0,0,0,3,H,0,multiparous,-1,-40,2,14
1411,1,16,1586.416667,401.4166667,1.457083333,0.542916667,0.583333333,24.5,36.74166667,19JUL12:00:00:00,21-Jul-12,0,0,1931,507,2,0,0,0,3,H,0,multiparous,-1,-38,2,16
1411,1,18,1659.833333,420.0833333,1.457083333,0.542916667,0.583333333,24.5,36.74166667,19JUL12:00:00:00,21-Jul-12,0,0,3823,976,2,0,0,0,3,H,0,multiparous,-1,-36,2,18
1411,1,20,1576.583333,401.1666667,1.457083333,0.542916667,0.583333333,24.5,36.74166667,19JUL12:00:00:00,21-Jul-12,0,0,4885,1169,2,0,0,0,3,H,0,multiparous,-1,-34,2,20
1411,1,22,1668.083333,426.4166667,1.556782407,0.443217593,0.666666667,24.16666667,36.90833333,19JUL12:00:00:00,21-Jul-12,74.9,44,1161,326,1.28,0.72,2,0,3,H,0,multiparous,-1,-32,2,22
1411,1,0,1472.5,383,1.479976852,0.520023148,0.5,26.66666667,36.7,20JUL12:00:00:00,21-Jul-12,45.6,57,258,79,0.139722222,1.860277778,1,0,3,H,0,multiparous,-1,-30,2,0
1411,1,2,1475,384.75,1.47212963,0.52787037,0.416666667,27.08333333,33.35,20JUL12:00:00:00,21-Jul-12,29.5,61,350,102,0.366388889,1.633611111,1,0,3,H,0,multiparous,-1,-28,2,2
1411,1,4,1475,384.75,1.47212963,0.52787037,0.416666667,26.91666667,33.10833333,20JUL12:00:00:00,21-Jul-12,31.9,52,0,0,0,2,0,0,3,H,0,multiparous,-1,-26,2,4
1411,1,6,1454.666667,380.9166667,1.434212963,0.565787037,0.416666667,27.66666667,32.4,20JUL12:00:00:00,21-Jul-12,29.2,21,973,289,1.431388889,0.568611111,0,0,3,H,0,multiparous,-1,-24,2,6
1411,1,8,1456.833333,382.9166667,1.434212963,0.565787037,0.416666667,27,32.21666667,20JUL12:00:00:00,21-Jul-12,65.6,14,1123,351,2,0,0,0,3,H,0,multiparous,0,-22,2,8
1411,1,10,1484.833333,390.6666667,1.434791667,0.565208333,0.333333333,25.83333333,33.93333333,20JUL12:00:00:00,21-Jul-12,66.8,20,1487,403,2,0,0,0,3,H,0,multiparous,0,-20,2,10
1411,1,12,1593.666667,415.8333333,1.35625,0.622916667,0.5,24.16666667,36.30833333,20JUL12:00:00:00,21-Jul-12,60.4,21,1987,485,1.0575,0.6925,2,0,3,H,0,multiparous,0,-18,2,12
1411,1,14,1588.166667,413.5,1.28787037,0.691296296,0.5,26.58333333,37.98333333,20JUL12:00:00:00,21-Jul-12,51.9,29,1080,275,1.179444444,0.820555556,0,0,3,H,0,multiparous,0,-16,2,14
1411,1,16,1576.416667,410.5833333,1.28787037,0.691296296,0.5,26.58333333,41.26666667,20JUL12:00:00:00,21-Jul-12,39.4,0,1790,472,2,0,0,0,3,H,0,multiparous,0,-14,2,16
1411,1,18,1402.75,369.6666667,1.28787037,0.691296296,0.5,26.58333333,41.26666667,20JUL12:00:00:00,21-Jul-12,0,0,1739,485,2,0,0,0,3,H,0,multiparous,0,-12,2,18
1411,1,20,1155.166667,317.6666667,1.287708333,0.691458333,0.583333333,26.58333333,41.26666667,20JUL12:00:00:00,21-Jul-12,0,0,1914,545,1.998055556,0.001944444,1,0,3,H,0,multiparous,0,-10,2,20
1411,1,22,1122.833333,308.1666667,1.256435185,0.722731482,0.5,27.25,39.66666667,20JUL12:00:00:00,21-Jul-12,55.7,52,773,212,0.904722222,1.095277778,1,0,3,H,0,multiparous,0,-8,2,22
1411,1,0,1311.833333,357.25,1.368796296,0.61037037,0.416666667,25.75,39.775,21JUL12:00:00:00,21-Jul-12,46.9,39,2526,668,1.488055556,0.511944444,0,0,3,H,0,multiparous,0,-6,2,0
1411,1,2,1478.166667,398.9166667,1.502615741,0.476550926,0.416666667,25.25,43.175,21JUL12:00:00:00,21-Jul-12,70.3,55,2346,602,1.972222222,0.027777778,1,0,3,H,0,multiparous,0,-4,2,2
1411,1,4,1507.5,406.8333333,1.590810185,0.388356482,0.583333333,24.75,44.48333333,21JUL12:00:00:00,21-Jul-12,47.6,46,352,95,1.058333333,0.941666667,2,0,3,H,1,multiparous,0,-2,2,4
1411,1,6,1541.833333,416.25,1.576666667,0.4025,0.666666667,24.75,45.175,21JUL12:00:00:00,21-Jul-12,37.5,21,1385,402,1.261666667,0.738333333,1,0,3,H,1,multiparous,0,0,2,6
1412,1,14,1479.416667,363,1.048148148,0.951851852,0.666666667,27.41666667,36.51666667,13MAR12:00:00:00,16-Mar-12,44.8,0,73,7,0.053055556,1.946944444,1,6,1,H,0,multiparous,-2,-70,1,14
1412,1,16,1421.25,351.75,1.047430556,0.952569444,0.583333333,27.41666667,33.53333333,13MAR12:00:00:00,16-Mar-12,0,0,1209,314,1.176388889,0.823611111,0,6,1,H,0,multiparous,-2,-68,1,16
1412,1,18,1356.583333,339.5833333,1.047430556,0.952569444,0.583333333,27.41666667,33.53333333,13MAR12:00:00:00,16-Mar-12,0,0,3208,785,2,0,0,6,1,H,0,multiparous,-2,-66,1,18
1412,1,20,1238.416667,310.75,0.987615741,1.012384259,0.666666667,27.41666667,33.53333333,13MAR12:00:00:00,16-Mar-12,0,0,1928,486,1.282222222,0.717777778,1,6,1,H,0,multiparous,-2,-64,1,20
1412,1,22,1177.5,296.0833333,0.967083333,1.032916667,0.75,25.66666667,31.43333333,13MAR12:00:00:00,16-Mar-12,47.4,44,98,19,0.353055556,1.646944444,2,6,1,H,0,multiparous,-2,-62,1,22
1412,1,0,1020.75,255.1666667,0.849930556,1.150069444,0.833333333,26.08333333,29.825,14MAR12:00:00:00,16-Mar-12,27.9,26,773,202,0.594166667,1.405833333,1,5,1,H,0,multiparous,-2,-60,1,0
1412,1,2,975.9166667,243.0833333,0.826087963,1.173912037,0.75,22.58333333,26.75,14MAR12:00:00:00,16-Mar-12,26.4,33,16,0,0,2,0,5,1,H,0,multiparous,-2,-58,1,2
1412,1,4,972.5833333,242.75,0.82900463,1.17099537,0.75,22.91666667,26.475,14MAR12:00:00:00,16-Mar-12,11.5,64,8,2,0.134444444,1.865555556,1,5,1,H,0,multiparous,-2,-56,1,4
1412,1,6,977.3333333,244,0.888009259,1.111990741,0.833333333,20.91666667,26.76666667,14MAR12:00:00:00,16-Mar-12,19.4,7,173,43,1.184444444,0.815555556,2,5,1,H,0,multiparous,-2,-54,1,6
1412,1,8,857.9166667,217.75,0.847291667,1.152708333,0.833333333,20.91666667,26.55,14MAR12:00:00:00,16-Mar-12,31.5,9,642,166,1.38,0.62,0,5,1,H,0,multiparous,-2,-52,1,8
1412,1,10,883.5,224.75,0.93162037,1.06837963,0.833333333,21.08333333,24.78333333,14MAR12:00:00:00,16-Mar-12,46.2,34,996,280,1.823333333,0.176666667,1,5,1,H,0,multiparous,-2,-50,1,10
1412,1,12,773.1666667,194.0833333,0.880625,1.119375,0.916666667,21.75,25.20833333,14MAR12:00:00:00,16-Mar-12,47.4,44,154,25,0.586388889,1.413611111,2,5,1,H,0,multiparous,-2,-48,1,12
1412,1,14,849.9166667,213.8333333,0.990532407,1.009467593,0.916666667,23.25,24.54166667,14MAR12:00:00:00,16-Mar-12,36.8,18,994,244,1.371944444,0.628055556,1,5,1,H,0,multiparous,-1,-46,1,14
1412,1,16,812.4166667,203.5,0.980949074,1.019050926,1,24.91666667,28.625,14MAR12:00:00:00,16-Mar-12,49,20,759,190,1.061388889,0.938611111,1,5,1,H,0,multiparous,-1,-44,1,16
1412,1,18,861.25,216,0.980949074,1.019050926,1,24.91666667,31.70833333,14MAR12:00:00:00,16-Mar-12,37,0,3794,935,2,0,0,5,1,H,0,multiparous,-1,-42,1,18
1412,1,20,861.1666667,215.5833333,1.019097222,0.980902778,1,24.91666667,31.70833333,14MAR12:00:00:00,16-Mar-12,0,0,1927,481,1.74,0.26,1,5,1,H,0,multiparous,-1,-40,1,20
1412,1,22,878.5833333,221.5,1.047268519,0.952731482,1,25.16666667,33.275,14MAR12:00:00:00,16-Mar-12,66.2,47,307,90,0.691111111,1.308888889,2,5,1,H,0,multiparous,-1,-38,1,22
1412,1,0,816.6666667,205,1.008842593,0.991157407,1,25.66666667,33.125,15MAR12:00:00:00,16-Mar-12,26.1,32,30,4,0.133055556,1.866944444,1,4,1,H,0,multiparous,-1,-36,1,0
1412,1,2,897.4166667,223.5833333,1.097083333,0.902916667,1.166666667,27.08333333,32.55833333,15MAR12:00:00:00,16-Mar-12,19.6,50,985,223,1.058888889,0.941111111,2,4,1,H,0,multiparous,-1,-34,1,2
1412,1,4,898.1666667,223.5833333,1.090925926,0.909074074,1.166666667,26.41666667,34.8,15MAR12:00:00:00,16-Mar-12,38.4,56,17,2,0.060555556,1.939444444,1,4,1,H,0,multiparous,-1,-32,1,4
1412,1,6,942.25,235.25,1.076226852,0.923773148,1.083333333,28.83333333,34.76666667,15MAR12:00:00:00,16-Mar-12,19,36,702,183,1.008055556,0.991944444,1,4,1,H,0,multiparous,-1,-30,1,6
1412,1,8,970.6666667,242.5833333,1.113634259,0.886365741,1.166666667,29.25,35.725,15MAR12:00:00:00,16-Mar-12,43,14,983,254,1.828888889,0.171111111,1,4,1,H,0,multiparous,-1,-28,1,8
1412,1,10,1033.25,255.8333333,1.128356482,0.871643519,1.083333333,28,36.45833333,15MAR12:00:00:00,16-Mar-12,55,19,1747,439,2,0,0,4,1,H,0,multiparous,-1,-26,1,10
1412,1,12,1030.5,256.3333333,1.107939815,0.892060185,1.083333333,27.66666667,36.85833333,15MAR12:00:00:00,16-Mar-12,52.2,40,121,31,0.341388889,1.658611111,2,4,1,H,0,multiparous,-1,-24,1,12
1412,1,14,974.5833333,243.0833333,1.089560185,0.910439815,1,27.83333333,36.09166667,15MAR12:00:00:00,16-Mar-12,27.6,20,323,85,1.151388889,0.848611111,0,4,1,H,0,multiparous,0,-22,1,14
1412,1,16,1092.75,276.4166667,1.139305556,0.860694444,1,26.16666667,35.34166667,15MAR12:00:00:00,16-Mar-12,40,0,2177,590,1.658333333,0.341666667,1,4,1,H,0,multiparous,0,-20,1,16
1412,1,18,925.3333333,240,1.139305556,0.860694444,1,26.16666667,32.25833333,15MAR12:00:00:00,16-Mar-12,0,0,1785,498,2,0,0,4,1,H,0,multiparous,0,-18,1,18
1412,1,20,796,208.3333333,1.07900463,0.92099537,1,26.16666667,32.25833333,15MAR12:00:00:00,16-Mar-12,0,0,375,101,1.016388889,0.983611111,1,4,1,H,0,multiparous,0,-16,1,20
1412,1,22,779.8333333,202.5,1.039143519,0.960856482,0.916666667,27.16666667,29.425,15MAR12:00:00:00,16-Mar-12,32.2,59,113,20,0.212777778,1.787222222,1,4,1,H,0,multiparous,0,-14,1,22
1412,1,0,800.1666667,207.5833333,1.066226852,0.933773148,0.916666667,26.41666667,29.4,16MAR12:00:00:00,16-Mar-12,25.8,23,274,65,0.458055556,1.541944444,1,3,1,H,0,multiparous,0,-12,1,0
1412,1,2,740.6666667,194.25,1.05412037,0.94587963,0.916666667,25.75,29.05,16MAR12:00:00:00,16-Mar-12,15.4,42,271,63,0.913611111,1.086388889,2,3,1,H,0,multiparous,0,-10,1,2
1412,1,4,749.4166667,197.25,1.103263889,0.896736111,0.833333333,24.16666667,27.79166667,16MAR12:00:00:00,16-Mar-12,23.3,37,122,38,0.650277778,1.349722222,0,3,1,H,0,multiparous,0,-8,1,4
1412,1,6,712.5833333,188.4166667,1.144513889,0.855486111,0.833333333,21.16666667,28.35833333,16MAR12:00:00:00,16-Mar-12,25.8,0,260,77,1.503055556,0.496944444,1,3,1,H,0,multiparous,0,-6,1,6
1412,1,8,656.75,174.0833333,1.111967593,0.888032407,0.75,22.66666667,27.275,16MAR12:00:00:00,16-Mar-12,30,32,313,82,1.438333333,0.561666667,0,3,1,H,0,multiparous,0,-4,1,8
1412,1,10,590.8333333,159.4166667,1.074976852,0.925023148,1.166666667,22.66666667,26.44166667,16MAR12:00:00:00,16-Mar-12,45,19,956,263,1.556111111,0.443888889,5,3,1,H,1,multiparous,0,-2,1,10
1412,1,12,648.9166667,171,1.134282407,0.865717593,1.583333333,19.5,25.65,16MAR12:00:00:00,16-Mar-12,42.7,2,818,170,1.053055556,0.946944444,7,3,1,H,1,multiparous,0,0,1,12
1413,1,12,388.8333333,101.25,1.009722222,0.990277778,0.666666667,26.08333333,18.44166667,11FEB12:00:00:00,14-Feb-12,28.1,25,766,206,1.940277778,0.059722222,0,1,1,H,0,multiparous,-2,-70,1,12
1413,1,14,417.75,108.5833333,1.054166667,0.945833333,0.666666667,24.33333333,18.5,11FEB12:00:00:00,14-Feb-12,29.7,14,410,99,1.176388889,0.823611111,1,1,1,H,0,multiparous,-2,-68,1,14
1413,1,16,428.4166667,109.5,1.082592593,0.917407407,0.666666667,24.33333333,19.65833333,11FEB12:00:00:00,14-Feb-12,37.1,0,913,227,2,0,0,1,1,H,0,multiparous,-2,-66,1,16
1413,1,18,440.4166667,111.9166667,1.092569444,0.907430556,0.666666667,24.33333333,19.65833333,11FEB12:00:00:00,14-Feb-12,0,0,277,60,0.8075,1.1925,1,1,1,H,0,multiparous,-2,-64,1,18
1413,1,20,412.4166667,104.1666667,1.020833333,0.979166667,0.666666667,24.33333333,19.65833333,11FEB12:00:00:00,14-Feb-12,0,0,62,14,0.1075,1.8925,1,1,1,H,0,multiparous,-2,-62,1,20
1413,1,22,422.1666667,107,1.096944444,0.903055556,0.583333333,24.41666667,19.28333333,11FEB12:00:00:00,14-Feb-12,15.3,57,426,110,1.774166667,0.225833333,1,1,1,H,0,multiparous,-2,-60,1,22
1413,1,0,463.0833333,117.9166667,1.190393519,0.809606482,0.666666667,23.66666667,19.4,12FEB12:00:00:00,14-Feb-12,19.6,51,496,131,1.121388889,0.878611111,1,0,1,H,0,multiparous,-2,-58,1,0
1413,1,2,462.0833333,117.9166667,1.190393519,0.809606482,0.666666667,27.08333333,20.18333333,12FEB12:00:00:00,14-Feb-12,20.1,70,0,0,0,2,0,0,1,H,0,multiparous,-2,-56,1,2
1413,1,4,442.1666667,113.5,1.148518519,0.851481482,0.5,32.41666667,20.59166667,12FEB12:00:00:00,14-Feb-12,12.8,66,1,0,0,2,0,0,1,H,0,multiparous,-2,-54,1,4
1413,1,6,416.1666667,107.8333333,1.136805556,0.863194444,0.5,33.83333333,20.4,12FEB12:00:00:00,14-Feb-12,14.3,37,667,173,1.859444444,0.140555556,0,0,1,H,0,multiparous,-2,-52,1,6
1413,1,8,417,103.25,1.136805556,0.863194444,0.5,32.08333333,19.95,12FEB12:00:00:00,14-Feb-12,26,20,813,171,2,0,0,0,1,H,0,multiparous,-2,-50,1,8
1413,1,10,442,110.5833333,1.215486111,0.784513889,0.5,29.33333333,19.44166667,12FEB12:00:00:00,14-Feb-12,30.3,12,473,136,1.799166667,0.200833333,1,0,1,H,0,multiparous,-2,-48,1,10
1413,1,12,389.0833333,96.33333333,1.086875,0.913125,0.5,29.25,19.2,12FEB12:00:00:00,14-Feb-12,25.2,24,131,35,0.396944444,1.603055556,0,0,1,H,0,multiparous,-1,-46,1,12
1413,1,14,569.25,139.75,1.15537037,0.84462963,0.5,29.58333333,18.61666667,12FEB12:00:00:00,14-Feb-12,22.7,18,2572,620,1.998333333,0.001666667,1,0,1,H,0,multiparous,-1,-44,1,14
1413,1,16,722.6666667,174.5,1.155231482,0.844768519,0.583333333,29.58333333,19.06666667,12FEB12:00:00:00,14-Feb-12,42.5,0,2754,644,1.998333333,0.001666667,1,0,1,H,0,multiparous,-1,-42,1,16
1413,1,18,733.6666667,179.3333333,1.168958333,0.831041667,0.666666667,29.58333333,19.06666667,12FEB12:00:00:00,14-Feb-12,0,0,409,118,0.972222222,1.027777778,2,0,1,H,0,multiparous,-1,-40,1,18
1413,1,20,730.75,178.6666667,1.16337963,0.83662037,0.666666667,29.58333333,19.06666667,12FEB12:00:00:00,14-Feb-12,0,0,27,6,0.040555556,1.959444444,1,0,1,H,0,multiparous,-1,-38,1,20
1413,1,22,703.4166667,171.5,1.038171296,0.961828704,0.583333333,30,18.74166667,12FEB12:00:00:00,14-Feb-12,11.4,62,98,24,0.271666667,1.728333333,0,0,1,H,0,multiparous,-1,-36,1,22
1413,1,0,687.4166667,167.6666667,1.020578704,0.979421296,0.583333333,30.16666667,18.675,13FEB12:00:00:00,14-Feb-12,18.8,53,304,85,0.910277778,1.089722222,1,0,1,H,0,multiparous,-1,-34,1,0
1413,1,2,697.3333333,169.9166667,1.075138889,0.924861111,0.75,28.91666667,18.69166667,13FEB12:00:00:00,14-Feb-12,20.3,55,119,27,0.654722222,1.345277778,2,0,1,H,0,multiparous,-1,-32,1,2
1413,1,4,706.3333333,171.75,1.099953704,0.900046296,0.833333333,27.33333333,18.53333333,13FEB12:00:00:00,14-Feb-12,10.9,47,109,22,0.297777778,1.702222222,1,0,1,H,0,multiparous,-1,-30,1,4
1413,1,6,703.5,170.75,1.111666667,0.888333333,0.833333333,27.83333333,18.86666667,13FEB12:00:00:00,14-Feb-12,18.3,43,633,161,2,0,0,0,1,H,0,multiparous,-1,-28,1,6
1413,1,8,688.3333333,169.75,1.111666667,0.888333333,0.833333333,29,19.11666667,13FEB12:00:00:00,14-Feb-12,29,34,631,159,2,0,0,0,1,H,0,multiparous,-1,-26,1,8
1413,1,10,683.6666667,167.6666667,1.100277778,0.899722222,0.833333333,29.75,18.96666667,13FEB12:00:00:00,14-Feb-12,28.5,21,417,111,1.6625,0.3375,1,0,1,H,0,multiparous,-1,-24,1,10
1413,1,12,730.25,179.5833333,1.193958333,0.806041667,0.833333333,29.83333333,18.78333333,13FEB12:00:00:00,14-Feb-12,23,25,690,178,1.521111111,0.478888889,0,0,1,H,0,multiparous,0,-22,1,12
1413,1,14,564.9166667,140.5,1.185671296,0.814328704,0.833333333,31.5,19.05,13FEB12:00:00:00,14-Feb-12,25.9,38,588,151,1.898888889,0.101111111,1,0,1,H,0,multiparous,0,-20,1,14
1413,1,16,439.0833333,115.0833333,1.185810185,0.814189815,0.75,31.5,18.54166667,13FEB12:00:00:00,14-Feb-12,36.4,0,1244,339,2,0,0,0,1,H,0,multiparous,0,-18,1,16
1413,1,18,436.75,113.8333333,1.167384259,0.832615741,0.666666667,31.5,18.54166667,13FEB12:00:00:00,14-Feb-12,0,0,381,103,0.751111111,1.248888889,1,0,1,H,0,multiparous,0,-16,1,18
1413,1,20,438.9166667,113.9166667,1.171875,0.828125,0.583333333,31.5,18.54166667,13FEB12:00:00:00,14-Feb-12,0,0,53,7,0.094444444,1.905555556,0,0,1,H,0,multiparous,0,-14,1,20
1413,1,22,471,122.75,1.215023148,0.784976852,0.666666667,29.41666667,18.55,13FEB12:00:00:00,14-Feb-12,11.5,37,483,130,0.789444444,1.210555556,1,0,1,H,0,multiparous,0,-12,1,22
1413,1,0,504.4166667,130.75,1.231157407,0.768842593,0.75,28.66666667,18.65,14FEB12:00:00:00,14-Feb-12,20,44,705,181,1.103888889,0.896111111,2,0,1,H,0,multiparous,0,-10,1,0
1413,1,2,494.6666667,128.5,1.176597222,0.823402778,0.583333333,28.16666667,18.78333333,14FEB12:00:00:00,14-Feb-12,21.9,49,2,0,0,2,0,0,1,H,0,multiparous,0,-8,1,2
1413,1,4,504,130.6666667,1.240925926,0.759074074,0.583333333,26.66666667,18.75833333,14FEB12:00:00:00,14-Feb-12,10.6,29,221,48,1.069722222,0.930277778,1,0,1,H,0,multiparous,0,-6,1,4
1413,1,6,534.4166667,140.5,1.240925926,0.759074074,0.583333333,25.08333333,18.575,14FEB12:00:00:00,14-Feb-12,16.1,24,998,279,2,0,0,0,1,H,0,multiparous,0,-4,1,6
1413,1,8,564.0833333,147.0833333,1.168263889,0.831736111,1.25,23.16666667,18.63333333,14FEB12:00:00:00,14-Feb-12,29.7,11,987,238,1.128055556,0.871944444,8,0,1,H,1,multiparous,0,-2,1,8
1413,1,10,619.8333333,157.75,1.172893519,0.827106482,1.333333333,21.5,19.1,14FEB12:00:00:00,14-Feb-12,34.1,1,1086,239,1.718055556,0.281944444,2,0,1,H,1,multiparous,0,0,1,10
1420,1,8,284.0833333,81.33333333,0.994444444,0.963888889,1,25.66666667,23.725,23JAN12:00:00:00,25-Jan-12,32.4,17,298,94,1.5,0,0,2,1,H,0,multiparous,-2,-50,1,8
1420,1,10,252,72.25,0.958240741,1.000092593,1.083333333,28.08333333,25.21666667,23JAN12:00:00:00,25-Jan-12,36.8,38,348,111,1.348333333,0.651666667,2,2,1,H,0,multiparous,-2,-48,1,10
1420,1,12,207.3333333,60.83333333,0.936550926,1.021782407,1,31.83333333,25.33333333,23JAN12:00:00:00,25-Jan-12,31.5,45,408,143,1.197777778,0.802222222,0,2,1,H,0,multiparous,-1,-46,1,12
1420,1,14,215.25,63.41666667,0.964583333,0.99375,0.916666667,34,24.53333333,23JAN12:00:00:00,25-Jan-12,30.1,26,202,56,0.790555556,1.209444444,1,2,1,H,0,multiparous,-1,-44,1,14
1420,1,16,344.9166667,97.25,1.088912037,0.869421296,0.833333333,35.66666667,24.85,23JAN12:00:00:00,25-Jan-12,18.4,20,1723,456,2,0,0,2,1,H,0,multiparous,-1,-42,1,16
1420,1,18,369.9166667,104.5833333,1.098541667,0.859791667,0.916666667,35.66666667,28.08333333,23JAN12:00:00:00,25-Jan-12,48.8,0,523,149,1.487222222,0.512777778,2,2,1,H,0,multiparous,-1,-40,1,18
1420,1,20,366.6666667,104.3333333,1.093842593,0.864490741,0.833333333,35.66666667,28.08333333,23JAN12:00:00:00,25-Jan-12,0,0,0,0,0,2,0,2,1,H,0,multiparous,-1,-38,1,20
1420,1,22,379.4166667,108,1.144537037,0.813796296,0.916666667,33.58333333,27.775,23JAN12:00:00:00,25-Jan-12,11.7,54,371,110,1.749166667,0.250833333,1,2,1,H,0,multiparous,-1,-36,1,22
1420,1,0,387.0833333,109.8333333,1.138055556,0.820277778,0.75,31.33333333,27.95,24JAN12:00:00:00,25-Jan-12,34,32,196,53,0.404722222,1.595277778,0,1,1,H,0,multiparous,-1,-34,1,0
1420,1,2,377.6666667,107.6666667,1.070856482,0.887476852,0.75,35.5,26.54166667,24JAN12:00:00:00,25-Jan-12,14.7,102,103,32,0.599166667,1.400833333,1,1,1,H,0,multiparous,-1,-32,1,2
1420,1,4,376.4166667,108.0833333,1.073796296,0.884537037,0.666666667,36.75,24.15833333,24JAN12:00:00:00,25-Jan-12,19.5,61,75,17,0.191944444,1.808055556,0,1,1,H,0,multiparous,-1,-30,1,4
1420,1,6,392.5,114.8333333,1.105740741,0.852592593,0.583333333,34.91666667,24.16666667,24JAN12:00:00:00,25-Jan-12,12.1,24,463,157,2,0,0,1,1,H,0,multiparous,-1,-28,1,6
1420,1,8,410.9166667,121.8333333,1.147407407,0.852592593,0.583333333,35.33333333,24.225,24JAN12:00:00:00,25-Jan-12,33.1,22,519,178,2,0,0,1,1,H,0,multiparous,-1,-26,1,8
1420,1,10,415.5833333,123.0833333,1.155092593,0.844907407,0.5,34.75,24.08333333,24JAN12:00:00:00,25-Jan-12,35.1,31,404,126,1.440555556,0.559444444,1,1,1,H,0,multiparous,-1,-24,1,10
1420,1,12,477.0833333,137.8333333,1.149583333,0.850416667,0.666666667,33.25,23.78333333,24JAN12:00:00:00,25-Jan-12,27.9,27,1146,320,1.131666667,0.868333333,2,1,1,H,0,multiparous,0,-22,1,12
1420,1,14,550.0833333,158.25,1.197407407,0.802592593,0.583333333,32.08333333,24.05,24JAN12:00:00:00,25-Jan-12,33.3,12,1078,301,1.364444444,0.635555556,0,1,1,H,0,multiparous,0,-20,1,14
1420,1,16,550.9166667,161.5833333,1.197407407,0.802592593,0.583333333,33.16666667,26.08333333,24JAN12:00:00:00,25-Jan-12,42.8,33,1733,496,2,0,0,1,1,H,0,multiparous,0,-18,1,16
1420,1,18,596.5,173.6666667,1.209768519,0.790231482,0.5,33.16666667,25.83333333,24JAN12:00:00:00,25-Jan-12,45.8,0,1070,294,1.635555556,0.364444444,1,1,1,H,0,multiparous,0,-16,1,18
1420,1,20,618.3333333,180.5,1.280185185,0.719814815,0.666666667,33.16666667,25.83333333,24JAN12:00:00:00,25-Jan-12,0,0,262,82,0.845,1.155,2,1,1,H,0,multiparous,0,-14,1,20
1420,1,22,596.5833333,173.6666667,1.170532407,0.829467593,0.583333333,30.91666667,26.56666667,24JAN12:00:00:00,25-Jan-12,20.5,27,110,28,0.433333333,1.566666667,0,1,1,H,0,multiparous,0,-12,1,22
1420,1,0,589.9166667,172.1666667,1.190810185,0.809189815,0.666666667,34.75,24.575,25JAN12:00:00:00,25-Jan-12,10.1,78,116,35,0.648055556,1.351944444,1,0,1,H,0,multiparous,0,-10,1,0
1420,1,2,592.1666667,172,1.181805556,0.818194444,0.666666667,28.91666667,24.39166667,25JAN12:00:00:00,25-Jan-12,12.5,32,130,30,0.491111111,1.508888889,1,0,1,H,0,multiparous,0,-8,1,2
1420,1,4,594.5,171.75,1.237083333,0.762916667,0.833333333,27.75,23.63333333,25JAN12:00:00:00,25-Jan-12,10.4,47,103,14,0.855277778,1.144722222,2,0,1,H,0,multiparous,0,-6,1,4
1420,1,6,599.9166667,172.25,1.190046296,0.809953704,0.916666667,27.33333333,23.53333333,25JAN12:00:00:00,25-Jan-12,10.9,19,528,163,1.435555556,0.564444444,1,0,1,H,0,multiparous,0,-4,1,6
1420,1,8,580,162.6666667,1.104305556,0.895694444,1.083333333,26.83333333,22.54166667,25JAN12:00:00:00,25-Jan-12,21.2,16,280,63,0.971111111,1.028888889,2,0,1,H,1,multiparous,0,-2,1,8
1420,1,10,608.25,166.1666667,1.093773148,0.906226852,1.333333333,24.58333333,21.10833333,25JAN12:00:00:00,25-Jan-12,17.9,4,743,168,1.314166667,0.685833333,4,0,1,H,1,multiparous,0,0,1,10
1429,1,8,538,125,0.816388889,1.183611111,0.5,,,15DEC11:00:00:00,18-Dec-11,,,490,129,1.026944444,0.973055556,0,10,1,H,0,multiparous,-2,-70,1,8
1429,1,10,486,115.9166667,0.911666667,1.088333333,0.5,,,15DEC11:00:00:00,18-Dec-11,,,529,144,1.557222222,0.442777778,1,10,1,H,0,multiparous,-2,-68,1,10
1429,1,12,411.5833333,100.75,0.904212963,1.095787037,0.5,,,15DEC11:00:00:00,18-Dec-11,,,102,29,0.345277778,1.654722222,0,10,1,H,0,multiparous,-2,-66,1,12
1429,1,14,420.75,103.0833333,0.904212963,1.095787037,0.5,,,15DEC11:00:00:00,18-Dec-11,,,1138,283,2,0,0,10,1,H,0,multiparous,-2,-64,1,14
1429,1,16,402.4166667,99.75,0.942523148,1.057476852,0.5,,,15DEC11:00:00:00,18-Dec-11,,,990,239,1.934444444,0.065555556,1,10,1,H,0,multiparous,-2,-62,1,16
1429,1,18,403.5,99.75,0.942523148,1.057476852,0.5,,,15DEC11:00:00:00,18-Dec-11,,,30,0,0,2,0,10,1,H,0,multiparous,-2,-60,1,18
